# Miriade.ephemcc.results
# Request:
# targetType: Planet, targetNumber: 8, targetName: Neptune, Diameter: 49244.00 km, Orbital period: 6.01823000E+04 d, Time_Scale: UTC, Planetary_Theory: INPOP13C, Coordinates: Ecliptic, frameType: Astrometric J2000, frameCentre: Heliocenter
# Nb rows: 3650
Target, Date, Longitude ("d:m:s"), Latitude ("d:m:s"), Distance (au), H
Neptune,   2013-12-14T00:00:00.00, 334 25 14.8609, -00 40 52.7792,   29.979845280,  -6.87
Neptune,   2013-12-15T00:00:00.00, 334 25 36.4822, -00 40 53.3962,   29.979815073,  -6.87
Neptune,   2013-12-16T00:00:00.00, 334 25 58.1036, -00 40 54.0131,   29.979784873,  -6.87
Neptune,   2013-12-17T00:00:00.00, 334 26 19.7249, -00 40 54.6300,   29.979754681,  -6.87
Neptune,   2013-12-18T00:00:00.00, 334 26 41.3462, -00 40 55.2469,   29.979724496,  -6.87
Neptune,   2013-12-19T00:00:00.00, 334 27  2.9675, -00 40 55.8637,   29.979694318,  -6.87
Neptune,   2013-12-20T00:00:00.00, 334 27 24.5888, -00 40 56.4805,   29.979664148,  -6.87
Neptune,   2013-12-21T00:00:00.00, 334 27 46.2100, -00 40 57.0973,   29.979633986,  -6.87
Neptune,   2013-12-22T00:00:00.00, 334 28  7.8313, -00 40 57.7141,   29.979603831,  -6.87
Neptune,   2013-12-23T00:00:00.00, 334 28 29.4525, -00 40 58.3308,   29.979573684,  -6.87
Neptune,   2013-12-24T00:00:00.00, 334 28 51.0737, -00 40 58.9475,   29.979543545,  -6.87
Neptune,   2013-12-25T00:00:00.00, 334 29 12.6949, -00 40 59.5642,   29.979513413,  -6.87
Neptune,   2013-12-26T00:00:00.00, 334 29 34.3160, -00 41  0.1809,   29.979483289,  -6.87
Neptune,   2013-12-27T00:00:00.00, 334 29 55.9372, -00 41  0.7975,   29.979453173,  -6.87
Neptune,   2013-12-28T00:00:00.00, 334 30 17.5583, -00 41  1.4141,   29.979423065,  -6.87
Neptune,   2013-12-29T00:00:00.00, 334 30 39.1794, -00 41  2.0307,   29.979392965,  -6.87
Neptune,   2013-12-30T00:00:00.00, 334 31  0.8005, -00 41  2.6473,   29.979362874,  -6.87
Neptune,   2013-12-31T00:00:00.00, 334 31 22.4216, -00 41  3.2638,   29.979332790,  -6.87
Neptune,   2014-01-01T00:00:00.00, 334 31 44.0426, -00 41  3.8803,   29.979302714,  -6.87
Neptune,   2014-01-02T00:00:00.00, 334 32  5.6637, -00 41  4.4968,   29.979272646,  -6.87
Neptune,   2014-01-03T00:00:00.00, 334 32 27.2847, -00 41  5.1132,   29.979242587,  -6.87
Neptune,   2014-01-04T00:00:00.00, 334 32 48.9057, -00 41  5.7297,   29.979212535,  -6.87
Neptune,   2014-01-05T00:00:00.00, 334 33 10.5267, -00 41  6.3461,   29.979182493,  -6.87
Neptune,   2014-01-06T00:00:00.00, 334 33 32.1476, -00 41  6.9624,   29.979152458,  -6.87
Neptune,   2014-01-07T00:00:00.00, 334 33 53.7686, -00 41  7.5788,   29.979122432,  -6.87
Neptune,   2014-01-08T00:00:00.00, 334 34 15.3896, -00 41  8.1951,   29.979092414,  -6.87
Neptune,   2014-01-09T00:00:00.00, 334 34 37.0105, -00 41  8.8114,   29.979062405,  -6.87
Neptune,   2014-01-10T00:00:00.00, 334 34 58.6314, -00 41  9.4277,   29.979032404,  -6.87
Neptune,   2014-01-11T00:00:00.00, 334 35 20.2523, -00 41 10.0439,   29.979002411,  -6.87
Neptune,   2014-01-12T00:00:00.00, 334 35 41.8732, -00 41 10.6601,   29.978972427,  -6.87
Neptune,   2014-01-13T00:00:00.00, 334 36  3.4940, -00 41 11.2763,   29.978942452,  -6.87
Neptune,   2014-01-14T00:00:00.00, 334 36 25.1149, -00 41 11.8925,   29.978912486,  -6.87
Neptune,   2014-01-15T00:00:00.00, 334 36 46.7357, -00 41 12.5086,   29.978882528,  -6.87
Neptune,   2014-01-16T00:00:00.00, 334 37  8.3566, -00 41 13.1247,   29.978852578,  -6.87
Neptune,   2014-01-17T00:00:00.00, 334 37 29.9774, -00 41 13.7408,   29.978822638,  -6.87
Neptune,   2014-01-18T00:00:00.00, 334 37 51.5982, -00 41 14.3569,   29.978792706,  -6.87
Neptune,   2014-01-19T00:00:00.00, 334 38 13.2190, -00 41 14.9729,   29.978762783,  -6.87
Neptune,   2014-01-20T00:00:00.00, 334 38 34.8398, -00 41 15.5889,   29.978732869,  -6.87
Neptune,   2014-01-21T00:00:00.00, 334 38 56.4605, -00 41 16.2049,   29.978702964,  -6.87
Neptune,   2014-01-22T00:00:00.00, 334 39 18.0813, -00 41 16.8209,   29.978673067,  -6.87
Neptune,   2014-01-23T00:00:00.00, 334 39 39.7020, -00 41 17.4368,   29.978643180,  -6.87
Neptune,   2014-01-24T00:00:00.00, 334 40  1.3228, -00 41 18.0527,   29.978613301,  -6.87
Neptune,   2014-01-25T00:00:00.00, 334 40 22.9435, -00 41 18.6686,   29.978583432,  -6.87
Neptune,   2014-01-26T00:00:00.00, 334 40 44.5642, -00 41 19.2844,   29.978553571,  -6.87
Neptune,   2014-01-27T00:00:00.00, 334 41  6.1849, -00 41 19.9002,   29.978523720,  -6.87
Neptune,   2014-01-28T00:00:00.00, 334 41 27.8056, -00 41 20.5160,   29.978493878,  -6.87
Neptune,   2014-01-29T00:00:00.00, 334 41 49.4262, -00 41 21.1318,   29.978464045,  -6.87
Neptune,   2014-01-30T00:00:00.00, 334 42 11.0469, -00 41 21.7476,   29.978434221,  -6.87
Neptune,   2014-01-31T00:00:00.00, 334 42 32.6675, -00 41 22.3633,   29.978404407,  -6.87
Neptune,   2014-02-01T00:00:00.00, 334 42 54.2882, -00 41 22.9790,   29.978374602,  -6.87
Neptune,   2014-02-02T00:00:00.00, 334 43 15.9088, -00 41 23.5947,   29.978344806,  -6.87
Neptune,   2014-02-03T00:00:00.00, 334 43 37.5294, -00 41 24.2103,   29.978315020,  -6.87
Neptune,   2014-02-04T00:00:00.00, 334 43 59.1501, -00 41 24.8259,   29.978285244,  -6.87
Neptune,   2014-02-05T00:00:00.00, 334 44 20.7707, -00 41 25.4415,   29.978255478,  -6.87
Neptune,   2014-02-06T00:00:00.00, 334 44 42.3912, -00 41 26.0571,   29.978225721,  -6.87
Neptune,   2014-02-07T00:00:00.00, 334 45  4.0118, -00 41 26.6726,   29.978195974,  -6.87
Neptune,   2014-02-08T00:00:00.00, 334 45 25.6324, -00 41 27.2881,   29.978166237,  -6.87
Neptune,   2014-02-09T00:00:00.00, 334 45 47.2530, -00 41 27.9036,   29.978136511,  -6.87
Neptune,   2014-02-10T00:00:00.00, 334 46  8.8736, -00 41 28.5191,   29.978106794,  -6.87
Neptune,   2014-02-11T00:00:00.00, 334 46 30.4941, -00 41 29.1345,   29.978077087,  -6.87
Neptune,   2014-02-12T00:00:00.00, 334 46 52.1147, -00 41 29.7499,   29.978047390,  -6.87
Neptune,   2014-02-13T00:00:00.00, 334 47 13.7352, -00 41 30.3653,   29.978017703,  -6.87
Neptune,   2014-02-14T00:00:00.00, 334 47 35.3558, -00 41 30.9807,   29.977988027,  -6.87
Neptune,   2014-02-15T00:00:00.00, 334 47 56.9763, -00 41 31.5960,   29.977958360,  -6.87
Neptune,   2014-02-16T00:00:00.00, 334 48 18.5969, -00 41 32.2113,   29.977928704,  -6.87
Neptune,   2014-02-17T00:00:00.00, 334 48 40.2174, -00 41 32.8266,   29.977899058,  -6.87
Neptune,   2014-02-18T00:00:00.00, 334 49  1.8380, -00 41 33.4419,   29.977869422,  -6.87
Neptune,   2014-02-19T00:00:00.00, 334 49 23.4585, -00 41 34.0571,   29.977839796,  -6.87
Neptune,   2014-02-20T00:00:00.00, 334 49 45.0791, -00 41 34.6723,   29.977810180,  -6.87
Neptune,   2014-02-21T00:00:00.00, 334 50  6.6996, -00 41 35.2875,   29.977780574,  -6.87
Neptune,   2014-02-22T00:00:00.00, 334 50 28.3202, -00 41 35.9027,   29.977750978,  -6.87
Neptune,   2014-02-23T00:00:00.00, 334 50 49.9408, -00 41 36.5178,   29.977721392,  -6.87
Neptune,   2014-02-24T00:00:00.00, 334 51 11.5613, -00 41 37.1329,   29.977691816,  -6.87
Neptune,   2014-02-25T00:00:00.00, 334 51 33.1819, -00 41 37.7480,   29.977662250,  -6.87
Neptune,   2014-02-26T00:00:00.00, 334 51 54.8025, -00 41 38.3630,   29.977632694,  -6.87
Neptune,   2014-02-27T00:00:00.00, 334 52 16.4230, -00 41 38.9781,   29.977603147,  -6.87
Neptune,   2014-02-28T00:00:00.00, 334 52 38.0436, -00 41 39.5931,   29.977573611,  -6.87
Neptune,   2014-03-01T00:00:00.00, 334 52 59.6642, -00 41 40.2080,   29.977544085,  -6.87
Neptune,   2014-03-02T00:00:00.00, 334 53 21.2848, -00 41 40.8230,   29.977514568,  -6.87
Neptune,   2014-03-03T00:00:00.00, 334 53 42.9054, -00 41 41.4379,   29.977485061,  -6.87
Neptune,   2014-03-04T00:00:00.00, 334 54  4.5260, -00 41 42.0528,   29.977455563,  -6.87
Neptune,   2014-03-05T00:00:00.00, 334 54 26.1467, -00 41 42.6677,   29.977426076,  -6.87
Neptune,   2014-03-06T00:00:00.00, 334 54 47.7673, -00 41 43.2825,   29.977396598,  -6.87
Neptune,   2014-03-07T00:00:00.00, 334 55  9.3879, -00 41 43.8973,   29.977367129,  -6.87
Neptune,   2014-03-08T00:00:00.00, 334 55 31.0086, -00 41 44.5121,   29.977337671,  -6.87
Neptune,   2014-03-09T00:00:00.00, 334 55 52.6292, -00 41 45.1269,   29.977308221,  -6.87
Neptune,   2014-03-10T00:00:00.00, 334 56 14.2499, -00 41 45.7417,   29.977278782,  -6.87
Neptune,   2014-03-11T00:00:00.00, 334 56 35.8706, -00 41 46.3564,   29.977249351,  -6.87
Neptune,   2014-03-12T00:00:00.00, 334 56 57.4913, -00 41 46.9711,   29.977219930,  -6.87
Neptune,   2014-03-13T00:00:00.00, 334 57 19.1120, -00 41 47.5857,   29.977190519,  -6.87
Neptune,   2014-03-14T00:00:00.00, 334 57 40.7327, -00 41 48.2004,   29.977161117,  -6.87
Neptune,   2014-03-15T00:00:00.00, 334 58  2.3534, -00 41 48.8150,   29.977131724,  -6.87
Neptune,   2014-03-16T00:00:00.00, 334 58 23.9741, -00 41 49.4295,   29.977102340,  -6.87
Neptune,   2014-03-17T00:00:00.00, 334 58 45.5949, -00 41 50.0441,   29.977072966,  -6.87
Neptune,   2014-03-18T00:00:00.00, 334 59  7.2156, -00 41 50.6586,   29.977043600,  -6.87
Neptune,   2014-03-19T00:00:00.00, 334 59 28.8364, -00 41 51.2731,   29.977014244,  -6.87
Neptune,   2014-03-20T00:00:00.00, 334 59 50.4572, -00 41 51.8876,   29.976984897,  -6.87
Neptune,   2014-03-21T00:00:00.00, 335  0 12.0780, -00 41 52.5021,   29.976955559,  -6.87
Neptune,   2014-03-22T00:00:00.00, 335  0 33.6988, -00 41 53.1165,   29.976926230,  -6.87
Neptune,   2014-03-23T00:00:00.00, 335  0 55.3196, -00 41 53.7309,   29.976896910,  -6.87
Neptune,   2014-03-24T00:00:00.00, 335  1 16.9405, -00 41 54.3453,   29.976867599,  -6.87
Neptune,   2014-03-25T00:00:00.00, 335  1 38.5613, -00 41 54.9596,   29.976838296,  -6.87
Neptune,   2014-03-26T00:00:00.00, 335  2  0.1822, -00 41 55.5739,   29.976809003,  -6.87
Neptune,   2014-03-27T00:00:00.00, 335  2 21.8031, -00 41 56.1882,   29.976779718,  -6.87
Neptune,   2014-03-28T00:00:00.00, 335  2 43.4240, -00 41 56.8025,   29.976750442,  -6.87
Neptune,   2014-03-29T00:00:00.00, 335  3  5.0449, -00 41 57.4167,   29.976721175,  -6.87
Neptune,   2014-03-30T00:00:00.00, 335  3 26.6658, -00 41 58.0310,   29.976691916,  -6.87
Neptune,   2014-03-31T00:00:00.00, 335  3 48.2867, -00 41 58.6451,   29.976662666,  -6.87
Neptune,   2014-04-01T00:00:00.00, 335  4  9.9077, -00 41 59.2593,   29.976633424,  -6.87
Neptune,   2014-04-02T00:00:00.00, 335  4 31.5287, -00 41 59.8734,   29.976604191,  -6.87
Neptune,   2014-04-03T00:00:00.00, 335  4 53.1496, -00 42  0.4876,   29.976574966,  -6.87
Neptune,   2014-04-04T00:00:00.00, 335  5 14.7707, -00 42  1.1016,   29.976545749,  -6.87
Neptune,   2014-04-05T00:00:00.00, 335  5 36.3917, -00 42  1.7157,   29.976516541,  -6.87
Neptune,   2014-04-06T00:00:00.00, 335  5 58.0127, -00 42  2.3297,   29.976487341,  -6.87
Neptune,   2014-04-07T00:00:00.00, 335  6 19.6338, -00 42  2.9437,   29.976458149,  -6.87
Neptune,   2014-04-08T00:00:00.00, 335  6 41.2548, -00 42  3.5577,   29.976428965,  -6.87
Neptune,   2014-04-09T00:00:00.00, 335  7  2.8759, -00 42  4.1716,   29.976399790,  -6.87
Neptune,   2014-04-10T00:00:00.00, 335  7 24.4970, -00 42  4.7856,   29.976370622,  -6.87
Neptune,   2014-04-11T00:00:00.00, 335  7 46.1181, -00 42  5.3994,   29.976341463,  -6.87
Neptune,   2014-04-12T00:00:00.00, 335  8  7.7393, -00 42  6.0133,   29.976312311,  -6.87
Neptune,   2014-04-13T00:00:00.00, 335  8 29.3604, -00 42  6.6272,   29.976283167,  -6.87
Neptune,   2014-04-14T00:00:00.00, 335  8 50.9816, -00 42  7.2410,   29.976254031,  -6.87
Neptune,   2014-04-15T00:00:00.00, 335  9 12.6028, -00 42  7.8548,   29.976224903,  -6.87
Neptune,   2014-04-16T00:00:00.00, 335  9 34.2239, -00 42  8.4685,   29.976195782,  -6.87
Neptune,   2014-04-17T00:00:00.00, 335  9 55.8452, -00 42  9.0822,   29.976166670,  -6.87
Neptune,   2014-04-18T00:00:00.00, 335 10 17.4664, -00 42  9.6959,   29.976137564,  -6.87
Neptune,   2014-04-19T00:00:00.00, 335 10 39.0876, -00 42 10.3096,   29.976108467,  -6.87
Neptune,   2014-04-20T00:00:00.00, 335 11  0.7089, -00 42 10.9233,   29.976079377,  -6.87
Neptune,   2014-04-21T00:00:00.00, 335 11 22.3302, -00 42 11.5369,   29.976050294,  -6.87
Neptune,   2014-04-22T00:00:00.00, 335 11 43.9514, -00 42 12.1505,   29.976021219,  -6.87
Neptune,   2014-04-23T00:00:00.00, 335 12  5.5727, -00 42 12.7641,   29.975992151,  -6.87
Neptune,   2014-04-24T00:00:00.00, 335 12 27.1941, -00 42 13.3776,   29.975963091,  -6.87
Neptune,   2014-04-25T00:00:00.00, 335 12 48.8154, -00 42 13.9911,   29.975934038,  -6.87
Neptune,   2014-04-26T00:00:00.00, 335 13 10.4367, -00 42 14.6046,   29.975904993,  -6.87
Neptune,   2014-04-27T00:00:00.00, 335 13 32.0581, -00 42 15.2181,   29.975875954,  -6.87
Neptune,   2014-04-28T00:00:00.00, 335 13 53.6795, -00 42 15.8315,   29.975846924,  -6.87
Neptune,   2014-04-29T00:00:00.00, 335 14 15.3008, -00 42 16.4449,   29.975817900,  -6.87
Neptune,   2014-04-30T00:00:00.00, 335 14 36.9222, -00 42 17.0583,   29.975788884,  -6.87
Neptune,   2014-05-01T00:00:00.00, 335 14 58.5436, -00 42 17.6717,   29.975759876,  -6.87
Neptune,   2014-05-02T00:00:00.00, 335 15 20.1651, -00 42 18.2850,   29.975730875,  -6.87
Neptune,   2014-05-03T00:00:00.00, 335 15 41.7865, -00 42 18.8983,   29.975701881,  -6.87
Neptune,   2014-05-04T00:00:00.00, 335 16  3.4079, -00 42 19.5116,   29.975672895,  -6.87
Neptune,   2014-05-05T00:00:00.00, 335 16 25.0294, -00 42 20.1248,   29.975643916,  -6.87
Neptune,   2014-05-06T00:00:00.00, 335 16 46.6509, -00 42 20.7380,   29.975614945,  -6.87
Neptune,   2014-05-07T00:00:00.00, 335 17  8.2724, -00 42 21.3512,   29.975585982,  -6.87
Neptune,   2014-05-08T00:00:00.00, 335 17 29.8938, -00 42 21.9644,   29.975557026,  -6.87
Neptune,   2014-05-09T00:00:00.00, 335 17 51.5154, -00 42 22.5775,   29.975528077,  -6.87
Neptune,   2014-05-10T00:00:00.00, 335 18 13.1369, -00 42 23.1906,   29.975499136,  -6.87
Neptune,   2014-05-11T00:00:00.00, 335 18 34.7584, -00 42 23.8037,   29.975470203,  -6.87
Neptune,   2014-05-12T00:00:00.00, 335 18 56.3800, -00 42 24.4168,   29.975441277,  -6.87
Neptune,   2014-05-13T00:00:00.00, 335 19 18.0015, -00 42 25.0298,   29.975412358,  -6.87
Neptune,   2014-05-14T00:00:00.00, 335 19 39.6231, -00 42 25.6428,   29.975383447,  -6.87
Neptune,   2014-05-15T00:00:00.00, 335 20  1.2447, -00 42 26.2558,   29.975354544,  -6.87
Neptune,   2014-05-16T00:00:00.00, 335 20 22.8663, -00 42 26.8688,   29.975325648,  -6.87
Neptune,   2014-05-17T00:00:00.00, 335 20 44.4879, -00 42 27.4817,   29.975296759,  -6.87
Neptune,   2014-05-18T00:00:00.00, 335 21  6.1095, -00 42 28.0946,   29.975267878,  -6.87
Neptune,   2014-05-19T00:00:00.00, 335 21 27.7312, -00 42 28.7074,   29.975239004,  -6.87
Neptune,   2014-05-20T00:00:00.00, 335 21 49.3528, -00 42 29.3203,   29.975210137,  -6.87
Neptune,   2014-05-21T00:00:00.00, 335 22 10.9745, -00 42 29.9331,   29.975181277,  -6.87
Neptune,   2014-05-22T00:00:00.00, 335 22 32.5962, -00 42 30.5459,   29.975152425,  -6.87
Neptune,   2014-05-23T00:00:00.00, 335 22 54.2179, -00 42 31.1587,   29.975123580,  -6.87
Neptune,   2014-05-24T00:00:00.00, 335 23 15.8396, -00 42 31.7714,   29.975094742,  -6.87
Neptune,   2014-05-25T00:00:00.00, 335 23 37.4613, -00 42 32.3841,   29.975065911,  -6.87
Neptune,   2014-05-26T00:00:00.00, 335 23 59.0831, -00 42 32.9968,   29.975037087,  -6.87
Neptune,   2014-05-27T00:00:00.00, 335 24 20.7048, -00 42 33.6094,   29.975008270,  -6.87
Neptune,   2014-05-28T00:00:00.00, 335 24 42.3266, -00 42 34.2221,   29.974979460,  -6.87
Neptune,   2014-05-29T00:00:00.00, 335 25  3.9484, -00 42 34.8347,   29.974950658,  -6.87
Neptune,   2014-05-30T00:00:00.00, 335 25 25.5702, -00 42 35.4472,   29.974921862,  -6.87
Neptune,   2014-05-31T00:00:00.00, 335 25 47.1920, -00 42 36.0598,   29.974893073,  -6.87
Neptune,   2014-06-01T00:00:00.00, 335 26  8.8138, -00 42 36.6723,   29.974864290,  -6.87
Neptune,   2014-06-02T00:00:00.00, 335 26 30.4357, -00 42 37.2848,   29.974835515,  -6.87
Neptune,   2014-06-03T00:00:00.00, 335 26 52.0575, -00 42 37.8973,   29.974806747,  -6.87
Neptune,   2014-06-04T00:00:00.00, 335 27 13.6794, -00 42 38.5097,   29.974777985,  -6.87
Neptune,   2014-06-05T00:00:00.00, 335 27 35.3013, -00 42 39.1221,   29.974749230,  -6.87
Neptune,   2014-06-06T00:00:00.00, 335 27 56.9231, -00 42 39.7345,   29.974720482,  -6.87
Neptune,   2014-06-07T00:00:00.00, 335 28 18.5450, -00 42 40.3468,   29.974691741,  -6.87
Neptune,   2014-06-08T00:00:00.00, 335 28 40.1670, -00 42 40.9592,   29.974663006,  -6.87
Neptune,   2014-06-09T00:00:00.00, 335 29  1.7889, -00 42 41.5715,   29.974634279,  -6.87
Neptune,   2014-06-10T00:00:00.00, 335 29 23.4108, -00 42 42.1837,   29.974605558,  -6.87
Neptune,   2014-06-11T00:00:00.00, 335 29 45.0328, -00 42 42.7960,   29.974576843,  -6.87
Neptune,   2014-06-12T00:00:00.00, 335 30  6.6547, -00 42 43.4082,   29.974548136,  -6.87
Neptune,   2014-06-13T00:00:00.00, 335 30 28.2767, -00 42 44.0204,   29.974519435,  -6.87
Neptune,   2014-06-14T00:00:00.00, 335 30 49.8987, -00 42 44.6325,   29.974490741,  -6.87
Neptune,   2014-06-15T00:00:00.00, 335 31 11.5207, -00 42 45.2447,   29.974462053,  -6.87
Neptune,   2014-06-16T00:00:00.00, 335 31 33.1427, -00 42 45.8568,   29.974433372,  -6.87
Neptune,   2014-06-17T00:00:00.00, 335 31 54.7647, -00 42 46.4689,   29.974404698,  -6.87
Neptune,   2014-06-18T00:00:00.00, 335 32 16.3867, -00 42 47.0809,   29.974376030,  -6.87
Neptune,   2014-06-19T00:00:00.00, 335 32 38.0087, -00 42 47.6929,   29.974347370,  -6.87
Neptune,   2014-06-20T00:00:00.00, 335 32 59.6307, -00 42 48.3049,   29.974318715,  -6.87
Neptune,   2014-06-21T00:00:00.00, 335 33 21.2528, -00 42 48.9169,   29.974290068,  -6.87
Neptune,   2014-06-22T00:00:00.00, 335 33 42.8748, -00 42 49.5289,   29.974261427,  -6.87
Neptune,   2014-06-23T00:00:00.00, 335 34  4.4969, -00 42 50.1408,   29.974232793,  -6.87
Neptune,   2014-06-24T00:00:00.00, 335 34 26.1190, -00 42 50.7527,   29.974204166,  -6.87
Neptune,   2014-06-25T00:00:00.00, 335 34 47.7411, -00 42 51.3645,   29.974175545,  -6.87
Neptune,   2014-06-26T00:00:00.00, 335 35  9.3631, -00 42 51.9763,   29.974146931,  -6.87
Neptune,   2014-06-27T00:00:00.00, 335 35 30.9852, -00 42 52.5881,   29.974118323,  -6.87
Neptune,   2014-06-28T00:00:00.00, 335 35 52.6073, -00 42 53.1999,   29.974089723,  -6.87
Neptune,   2014-06-29T00:00:00.00, 335 36 14.2295, -00 42 53.8117,   29.974061129,  -6.87
Neptune,   2014-06-30T00:00:00.00, 335 36 35.8516, -00 42 54.4234,   29.974032541,  -6.87
Neptune,   2014-07-01T00:00:00.00, 335 36 57.4737, -00 42 55.0351,   29.974003961,  -6.87
Neptune,   2014-07-02T00:00:00.00, 335 37 19.0958, -00 42 55.6468,   29.973975387,  -6.87
Neptune,   2014-07-03T00:00:00.00, 335 37 40.7180, -00 42 56.2584,   29.973946820,  -6.87
Neptune,   2014-07-04T00:00:00.00, 335 38  2.3401, -00 42 56.8700,   29.973918260,  -6.87
Neptune,   2014-07-05T00:00:00.00, 335 38 23.9623, -00 42 57.4816,   29.973889706,  -6.87
Neptune,   2014-07-06T00:00:00.00, 335 38 45.5844, -00 42 58.0931,   29.973861159,  -6.87
Neptune,   2014-07-07T00:00:00.00, 335 39  7.2066, -00 42 58.7047,   29.973832619,  -6.87
Neptune,   2014-07-08T00:00:00.00, 335 39 28.8287, -00 42 59.3162,   29.973804086,  -6.87
Neptune,   2014-07-09T00:00:00.00, 335 39 50.4509, -00 42 59.9276,   29.973775560,  -6.87
Neptune,   2014-07-10T00:00:00.00, 335 40 12.0731, -00 43  0.5391,   29.973747040,  -6.87
Neptune,   2014-07-11T00:00:00.00, 335 40 33.6953, -00 43  1.1505,   29.973718527,  -6.87
Neptune,   2014-07-12T00:00:00.00, 335 40 55.3174, -00 43  1.7619,   29.973690022,  -6.87
Neptune,   2014-07-13T00:00:00.00, 335 41 16.9396, -00 43  2.3732,   29.973661523,  -6.87
Neptune,   2014-07-14T00:00:00.00, 335 41 38.5618, -00 43  2.9846,   29.973633031,  -6.87
Neptune,   2014-07-15T00:00:00.00, 335 42  0.1840, -00 43  3.5959,   29.973604546,  -6.87
Neptune,   2014-07-16T00:00:00.00, 335 42 21.8062, -00 43  4.2072,   29.973576067,  -6.87
Neptune,   2014-07-17T00:00:00.00, 335 42 43.4284, -00 43  4.8184,   29.973547596,  -6.87
Neptune,   2014-07-18T00:00:00.00, 335 43  5.0506, -00 43  5.4296,   29.973519132,  -6.87
Neptune,   2014-07-19T00:00:00.00, 335 43 26.6728, -00 43  6.0408,   29.973490675,  -6.87
Neptune,   2014-07-20T00:00:00.00, 335 43 48.2950, -00 43  6.6520,   29.973462225,  -6.87
Neptune,   2014-07-21T00:00:00.00, 335 44  9.9172, -00 43  7.2631,   29.973433782,  -6.87
Neptune,   2014-07-22T00:00:00.00, 335 44 31.5394, -00 43  7.8743,   29.973405347,  -6.87
Neptune,   2014-07-23T00:00:00.00, 335 44 53.1617, -00 43  8.4853,   29.973376919,  -6.87
Neptune,   2014-07-24T00:00:00.00, 335 45 14.7839, -00 43  9.0964,   29.973348498,  -6.87
Neptune,   2014-07-25T00:00:00.00, 335 45 36.4061, -00 43  9.7074,   29.973320084,  -6.87
Neptune,   2014-07-26T00:00:00.00, 335 45 58.0283, -00 43 10.3184,   29.973291678,  -6.87
Neptune,   2014-07-27T00:00:00.00, 335 46 19.6505, -00 43 10.9294,   29.973263280,  -6.87
Neptune,   2014-07-28T00:00:00.00, 335 46 41.2727, -00 43 11.5404,   29.973234889,  -6.87
Neptune,   2014-07-29T00:00:00.00, 335 47  2.8949, -00 43 12.1513,   29.973206506,  -6.87
Neptune,   2014-07-30T00:00:00.00, 335 47 24.5171, -00 43 12.7622,   29.973178130,  -6.87
Neptune,   2014-07-31T00:00:00.00, 335 47 46.1393, -00 43 13.3731,   29.973149763,  -6.87
Neptune,   2014-08-01T00:00:00.00, 335 48  7.7615, -00 43 13.9839,   29.973121404,  -6.87
Neptune,   2014-08-02T00:00:00.00, 335 48 29.3837, -00 43 14.5947,   29.973093053,  -6.87
Neptune,   2014-08-03T00:00:00.00, 335 48 51.0060, -00 43 15.2055,   29.973064710,  -6.87
Neptune,   2014-08-04T00:00:00.00, 335 49 12.6282, -00 43 15.8163,   29.973036375,  -6.87
Neptune,   2014-08-05T00:00:00.00, 335 49 34.2504, -00 43 16.4270,   29.973008049,  -6.87
Neptune,   2014-08-06T00:00:00.00, 335 49 55.8726, -00 43 17.0377,   29.972979731,  -6.87
Neptune,   2014-08-07T00:00:00.00, 335 50 17.4948, -00 43 17.6484,   29.972951421,  -6.87
Neptune,   2014-08-08T00:00:00.00, 335 50 39.1170, -00 43 18.2590,   29.972923120,  -6.87
Neptune,   2014-08-09T00:00:00.00, 335 51  0.7392, -00 43 18.8696,   29.972894828,  -6.87
Neptune,   2014-08-10T00:00:00.00, 335 51 22.3614, -00 43 19.4802,   29.972866544,  -6.87
Neptune,   2014-08-11T00:00:00.00, 335 51 43.9837, -00 43 20.0908,   29.972838269,  -6.87
Neptune,   2014-08-12T00:00:00.00, 335 52  5.6059, -00 43 20.7014,   29.972810003,  -6.87
Neptune,   2014-08-13T00:00:00.00, 335 52 27.2281, -00 43 21.3119,   29.972781745,  -6.87
Neptune,   2014-08-14T00:00:00.00, 335 52 48.8503, -00 43 21.9224,   29.972753496,  -6.87
Neptune,   2014-08-15T00:00:00.00, 335 53 10.4726, -00 43 22.5328,   29.972725256,  -6.87
